1788,2008-07-18,2008-08-16,"Maine Severe Storms, Flooding, and Tornadoes (DR-1788)","The head of the U.S. Department of Homeland Security's Federal Emergency Management Agency (FEMA) today announced that federal disaster aid has been made available for the State of Maine and ordered Federal aid to supplement State and local recovery efforts in the area struck by severe storms, flooding, and tornadoes during the period of July 18 to August 16, 2008."
1789,2008-08-29,2008-09-03,Alabama Hurricane Gustav (DR-1789),"The head of the U.S. Department of Homeland Security's Federal Emergency Management Agency (FEMA) today announced that federal disaster aid has been made available for Alabama to supplement state and local recovery efforts in the area struck by Hurricane Gustav beginning on August 29, 2008, and continuing."
1790,2008-07-21,2008-08-12,Vermont Severe Storms and Flooding (DR-1790),"The head of the U.S. Department of Homeland Security?s Federal Emergency Management Agency (FEMA) today announced that federal disaster aid has been made available for the State of Vermont and ordered Federal aid to supplement State and local recovery efforts in the area struck by severe storms and flooding during the period of July 21 to August 12, 2008."
1791,2008-09-07,2008-10-02,Texas Hurricane Ike (DR-1791),""
1792,2008-09-11,2008-11-07,Louisiana Hurricane Ike (DR-1792),""
1793,2008-09-02,2008-09-08,Arkansas Severe Storms and Flooding associated with Hurricane Gustav (DR-1793),"The Public Assistance process for damages inflicted by Hurricane Gustav has begun in Arkansas.The Public Assistance (PA) program is helping state and local governments as well as certain Private Non-Profit organizations (PNPs) recover from the disaster. The storms and tornados that blew through the state September 2 - 9 left debris in streets, damaged public buildings and shut down or damaged electric cooperatives."
1794,2008-08-28,2008-09-08,Mississippi Hurricane Gustav (DR-1794),"The Federal Emergency Management Agency (FEMA) has approved a $2.5 million award to help the city of Waveland, Miss., recover from Hurricane Gustav.The award from FEMA's Public Assistance (PA) program will help the city repair utilities damaged when high storm surge and waves delivered by Gustav battered coastal areas bordered by South Beach Boulevard. The resulting erosion of fill material and limestone damaged underground utility lines and three lift stations along a 4.5 mile stretch."
1795,2008-09-12,2008-10-06,Indiana Severe Storms and Flooding (DR-1795),"Federal assistance for Indiana residents, businesses and public sector infrastructure impacted by the Sept. 12 through Oct. 6 storms and flooding is now $78.5 million.These storms resulted in one of three presidential disaster declarations received by Indiana last year. All three declarations were the result of devastating weather events. This declaration occurred after Hurricane Ike dumped flooding rain in northern Indiana and severe storms ripped through the southern half of the state."
1796,2008-07-27,2008-08-06,"Alaska Severe Storms, Flooding, Landslides, and Mudslides (DR-1796)","The head of the U.S. Department of Homeland Security's Federal Emergency Management Agency (FEMA) today announced that federal disaster aid has been made available for Alaska to supplement state and local recovery efforts in the area struck by severe storms, flooding, landslides, and mudslides during the period of July 27 to August 6, 2008."
1797,2008-09-12,2008-09-14,Alabama Severe Storms and Flooding associated with Hurricane Ike (DR-1797),""
1798,2008-09-21,2008-10-03,Puerto Rico Severe Storms and Flooding (DR-1798),"Federal and Commonwealth officials urge renters, homeowners and business owners who applied for assistance, but who have not yet received correspondence from the Federal Emergency Management Agency (FEMA), to verify that their mail is not being held at the local Post Office."
1799,2008-09-06,2008-09-07,New Hampshire Severe Storms and Flooding (DR-1799),"The head of the U.S. Department of Homeland Security's Federal Emergency Management Agency (FEMA) announced that federal disaster aid has been made available for the state of New Hampshire.? The assistance will supplement state and local recovery efforts in the areas struck by severe storms and flooding beginning on September 6-7, 2008, and continuing."
1800,2008-09-13,2008-10-05,Illinois Severe Storms and Flooding (DR-1800),"More than $69 million in federal disaster assistance has been approved to help Illinois recover from September's flooding announced officials from the Federal Emergency Management Agency (FEMA), Illinois Emergency Management Agency (IEMA) and the U.S. Small Business Administration (SBA).Homeowners, renters and businesses in Cook, DeKalb, DuPage, Grundy, Kane, LaSalle, Peoria, Will and Woodford counties have been approved to receive $69,012,826."
1801,2008-09-04,2008-09-15,North Carolina Tropical Storm Hanna (DR-1801),"The head of the U.S. Department of Homeland Security's Federal Emergency Management Agency (FEMA) has declared a major disaster exists in the State of North Carolina and ordered federal aid to supplement state and local recovery efforts in the area struck by Tropical Storm Hanna during the period of September 4-15, 2008."
1802,2008-09-12,2008-09-14,Kentucky Severe Wind Storm associated with Tropical Depression Ike (DR-1802),"The head of the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) today announced that federal disaster aid has been made available for Kentucky to supplement Commonwealth and local recovery efforts in the area struck by a severe wind storm associated with Tropical Depression Ike on September 14, 2008."
1803,2008-09-12,2008-09-19,"Oklahoma Severe Storms, Tornadoes, and Flooding (DR-1803)","The head of the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) today announced that a major disaster exists in the State of Oklahoma and ordered federal aid to supplement state and local recovery efforts in the area struck by severe storms, tornadoes, and flooding during the period of September 12-16, 2008."
1804,2008-09-13,2008-09-23,Arkansas Tropical Storm Ike (DR-1804),"Severe storms and flooding threaten more than homes.? Disaster can damage or destroy bridges, highways, public buildings, parks, hospitals, water treatment plants and rural electrical cooperatives - not to mention leave tons of debris or disrupt communications and emergency services."
1805,2008-09-14,2008-09-14,Ohio Severe Wind Storm associated with Tropical Depression Ike (DR-1805),"Federal officials have obligated $1,015,863 in Public Assistance (PA) reimbursement funds to Summit County agencies and non-profits for expenses incurred during the September 14 wind storm. ?The PA program is helping state and local governments as well as certain Private Non-Profit organizations (PNPs) recover from the storm that blew through the state September 14.? The storm left behind tons of debris in the streets, damaged public buildings, left millions without power and shut down or damaged electric cooperatives."
1806,2008-08-31,2008-09-07,Florida Hurricane Gustav (DR-1806),"The head of the U.S. Department of Homeland Security's Federal Emergency Management Agency (FEMA) today announced that federal disaster aid has been made available for Florida to supplement state and local recovery efforts in the area struck by Hurricane Gustav during the period of August 31 to September 7, 2008."
1807,2008-10-14,2008-10-16,Virgin Islands Hurricane Omar (DR-1807),""
1808,2008-09-11,2008-09-17,"Kansas Severe Storms, Flooding, and Tornadoes (DR-1808)","The head of the U.S. Department of Homeland Security's Federal Emergency Management Agency (FEMA) today announced that federal disaster aid has been made available for the state of Kansas and ordered federal aid to supplement state and local recovery efforts in the area struck by severe storms, flooding, and tornadoes during the period of September 11-17, 2008."
1809,2008-09-11,2008-09-24,"Missouri Severe Storms, Flooding, and a Tornado (DR-1809)","More than $9.6 million in disaster aid has been approved for residents suffering damage from the severe storms, flooding and tornado during the period of Sept. 11-24, state and federal officials announce today.? Monday was the last day for individuals and businesses in Missouri to register for assistance."
1810,2008-11-13,2008-11-28,California Wildfires (DR-1810),"More than $32 million in federal and state disaster assistance has been approved for the November wildfires in Los Angeles, Orange, Riverside, and Santa Barbara counties.  Disaster assistance funding to date:"
1811,2008-11-05,2008-11-07,South Dakota Severe Winter Storm and Record and Near Record Snow (DR-1811),""
1812,2008-12-11,2008-12-23,New Hampshire Severe Winter Storm (DR-1812),"Five months after December's ice storm pummeled the region, nearly $15 million in federal aid has been obligated to help New Hampshire recover from last winter's devastating storm.""This assistance is going to help ease the burden on local communities as they work to complete the cleanup,"" said Nick Russo, FEMA's federal coordinating officer. ""We have a strong partnership with the state and that's made for an efficient recovery process."""
1813,2008-12-11,2008-12-18,Massachusetts Severe Winter Storm and Flooding (DR-1813),"The Federal Emergency Management Agency (FEMA) has obligated $32,058,172 to reimburse seven Massachusetts counties for eligible costs associated with their response to the December 11 through December 18, 2008, ice storm.  This amount represents the 75% federal share of funding for the work.  The remaining 25% of the cost is the responsibility of the 272 Massachusetts communities, eligible private-non-profits, and state agencies that applied for federal aid through FEMA's Public Assistance (PA) program. "
1814,2008-12-10,2008-12-16,Hawaii Severe Storms and Flooding (DR-1814),"Federal disaster assistance for City and County of Honolulu residents and businesses affected by the Dec. 10 through Dec. 16 storms and flooding is now $1.088 million. The assistance is in the form of grants from the Federal Emergency Management Agency (FEMA) and disaster loans from the U.S. Small Business Administration (SBA).To date, 480 homeowners, renters and business owners have applied for disaster assistance."
1815,2008-12-11,2008-12-29,Maine Severe Winter Storm and Flooding (DR-1815),"Five months after December's ice storm pummeled the region, nearly $10 million in federal disaster assistance has been obligated to help Maine recover from the devastating winter storm.""This was the worst winter storm we've had in more than ten years,"" said State Coordinating Officer Ginnie Ricker. ""This assistance has really helped to lift the financial burden on our cities and towns for completing the cleanup work."""
1816,2008-12-11,2008-12-18,Vermont Severe Winter Storm (DR-1816),"The head of the U.S. Department of Homeland Security's Federal Emergency Management Agency (FEMA) today announced that federal disaster aid has been made available for Vermont to supplement state and local recovery efforts in the area struck by severe storms and flooding during the period of December 11-18, 2008."
1817,2009-01-06,2009-01-16,"Washington Severe Winter Storm, Landslides, Mudslides, and Flooding (DR-1817)","This winter Washington was hit with back-to-back storms which resulted in two major Presidential disaster declarations for the severe winter storm and record and near record snow during the period of December 12, 2008 to January 5, 2009 and the severe winter storm, landslides, mudslides, and flooding during the period of January 6-16, 2009. Those declarations opened the door for the state to receive FEMA assistance through the Stafford Act, which provides recovery assistance to individuals and state, local, and tribal governments affected by a disaster."
1818,2009-01-26,2009-02-13,Kentucky Severe Winter Storm and Flooding (DR-1818),The Federal Emergency Management Agency (FEMA) has obligated more than $17.8 million to help reimburse six Kentucky co-ops and rural electric cooperative corporations (RECC) for emergency response and repair costs resulting from last winter's devastating ice storm. 
1819,2009-01-26,2009-01-30,Arkansas Severe Winter Storm (DR-1819),"The Federal Emergency Management Agency (FEMA) announced today the implementation of a new website that provides the general public, the media, county, state and federal officials with information about the three federally declared disasters that occurred in Arkansas earlier this year."
1820,2009-02-10,2009-02-11,Oklahoma Severe Storms and Tornadoes (DR-1820),""
1821,2009-01-27,2009-01-31,Tennessee Severe Winter Storms and Flooding (DR-1821),""
1822,2009-01-26,2009-01-28,Missouri Severe Winter Storm (DR-1822),"Winter storms, ice, flooding, and tornadoes made 2008 a year like few others in Missouri.Beginning with the December 2007 ice storms, the Federal Emergency Management Agency (FEMA) coordinated recovery efforts for seven separate disasters that hit the state last year.  More than $181 million in disaster assistance was provided to individuals, businesses and qualifying nonprofit organizations, and to state and local governments."
1823,2009-01-26,2009-01-28,Oklahoma Severe Winter Storm (DR-1823),""
1824,2008-12-13,2008-12-26,"Oregon Severe Winter Storm, Record and Near Record Snow, Landslides, and Mudslides (DR-1824)","The Federal Emergency Management Agency (FEMA) today announced an amendment to its disaster declaration for Oregon for the December 20-26, 2008 period of severe winter storm, record and near record snow, landslides, and mudslides. The incident period has been expanded to now include the period December 13-26, 2008. Dolph Diemont, Federal Coordinating Officer, said, ?After further reviewing the data from the National Oceanic and Atmospheric Administration it was clear that the December storm was of a greater duration than had initially been determined.?"
1825,2008-12-12,2009-01-05,Washington Severe Winter Storm and Record and Near Record Snow (DR-1825),"This winter Washington was hit with back-to-back storms which resulted in two major Presidential disaster declarations for the severe winter storm and record and near record snow during the period of December 12, 2008 to January 5, 2009 and the severe winter storm, landslides, mudslides, and flooding during the period of January 6-16, 2009. Those declarations opened the door for the state to receive FEMA assistance through the Stafford Act, which provides recovery assistance to individuals and state, local, and tribal governments affected by a disaster."
1826,2009-01-26,2009-01-28,Illinois Severe Winter Storm (DR-1826),"The simple reality is that it pays to have flood insurance. Too often, Illinoisans whose homes have flooded discover that homeowner's insurance policies do not cover flood damage.Flooding is the most common disaster nationwide; however, often it does not qualify for federal disaster assistance. Although many floods are caused by huge storms, more floods occur every day as a result of small, localized events, such as a typical afternoon thunderstorm. It's important to remember that just a few inches of water in a home can cause thousands of dollars of damage."
1827,2008-12-11,2008-12-31,New York Severe Winter Storm (DR-1827),"Help is on the way for some private non-profit organizations in nine New York counties affected by the December 2008 ice storm.Some 30 non-profits applied for assistance from the Federal Emergency Management Agency (FEMA) under a major disaster declaration approved by President Obama in early March. The declaration triggered FEMA's Public Assistance program, covering 75 percent of eligible emergency costs for debris removal, emergency services and permanent work to repair damaged infrastructure."
1828,2009-01-26,2009-01-28,Indiana Severe Winter Storm (DR-1828),"More than $1.6 million in federal Public Assistance funds has been obligated for state and local governments, and certain private nonprofit organizations, for costs resulting from the severe winter storms in late January, according to the Indiana Dept. of Homeland Security (IDHS) and the U.S. Department of Homeland Security's Federal Emergency Management Agency (FEMA).To date, $1,609,734 has been obligated to the state and 10 counties for Public Assistance projects in Indiana."
1829,2009-03-13,2009-08-10,North Dakota Severe Storms and Flooding (DR-1829),""
1830,2009-03-16,2009-05-22,Minnesota Severe Storms and Flooding (DR-1830),"To date, nearly $12 million in Public Assistance (PA) grants has been approved for 28 Minnesota counties affected by spring floods. Additional grant applications are being processed."
1831,2009-03-26,2009-05-05,"Florida Severe Storms, Flooding, Tornadoes, and Straight-line Winds (DR-1831)","Federal and state officials overseeing north Florida's disaster recovery from the severe storms and flooding of late March through early May urge all registered applicants to stay in touch throughout the recovery process.Officials with the Federal Emergency Management Agency (FEMA) and the State Emergency Response Team say this is especially important as disaster-related insurance claims are settled and contact information changes.The deadline for registering for disaster assistance is 7 p.m. Monday, June 29."
1833,2009-03-26,2009-04-13,"Georgia Severe Storms, Flooding, Tornadoes, and Straight-line Winds (DR-1833)","Monday, June 22, is the deadline for south Georgians who suffered damage from the March 26-April 13 severe storms and flooding to apply for disaster assistance. Registration is required before assistance can be awarded.""Time is running out. We want everyone who had damages from the recent floods to register,"" said Charley English of the Georgia Emergency Management Agency (GEMA). ""You can't get assistance unless you take that first step."""
1834,2009-04-09,2009-04-09,Arkansas Severe Storms and Tornadoes (DR-1834),"The Federal Emergency Management Agency (FEMA) announced today the implementation of a new website that provides the general public, the media, county, state and federal officials with information about the three federally declared disasters that occurred in Arkansas earlier this year."
1835,2009-03-25,2009-04-03,"Alabama Severe Storms, Flooding, Tornadoes, and Straight-line Winds (DR-1835)","Nearly $30 million in federal disaster assistance is funding the recovery efforts of individuals, businesses, nonprofit organizations, municipalities, and school districts in 21 Alabama counties hit hard by the severe storms, flooding, and intense winds of March 25 ? April 13.The Federal Emergency Management Agency (FEMA) and the Alabama Emergency Management Agency (AEMA) said today nearly $2 million has been granted to individuals and households, and that public assistance projects will total more than $26 million once completed."
1836,2009-04-10,2009-04-13,"Alabama Severe Storms, Flooding, Tornadoes, and Straight-line Winds (DR-1836)","Exceptions, not rules, saved the City of Wetumpka, Elmore County, hundreds of thousands of dollars and several months of construction and street closures.One guiding principle of the Federal Emergency Management Agency (FEMA) is that infrastructure be rebuilt to its pre-disaster condition - not improved at taxpayers' expense. Like most rules, there are sensible exceptions. Repairing the huge washout beneath Hill, Orline, and Company streets that followed the severe storms of March 25 - 28 was one such exception."
1837,2009-03-25,2009-03-28,"Mississippi Severe Storms, Flooding, and Tornadoes (DR-1837)",Governor Haley Barbour's request for Jefferson Davis County to be added to the Federal Disaster Declaration for damage caused by severe weather in March was granted today by the Federal Emergency Management Agency.  Local governments and certain private nonprofit organizations in Jefferson Davis County are now eligible to apply for assistance from FEMA's Public Assistance Program.
1838,2009-05-03,2009-06-08,"West Virginia Severe Storms, Flooding, Mudslides, and Landslides (DR-1838)",West Virginians have suffered a major flood disaster every year for the last three years. When the next disaster is declared will you be able to answer yes if asked whether you have flood insurance?
1839,2009-04-10,2009-04-10,"Tennessee Severe Storms, Tornadoes, and Flooding (DR-1839)","The head of the U.S. Department of Homeland Security's Federal Emergency Management Agency (FEMA) today announced that federal disaster aid has been made available for the State of Tennessee.  The assistance will supplement state and local recovery efforts in the area struck by severe storms, tornadoes, and flooding on April 10, 2009."
1840,2009-05-17,2009-05-28,"Florida Severe Storms, Flooding, Tornadoes, and Straight-line Winds (DR-1840)",""
1841,2009-05-03,2009-05-20,"Kentucky Severe Storms, Tornadoes, Flooding, and Mudslides (DR-1841)","Specialists from the National Flood Insurance Program (NFIP) have scheduled two upcoming meetings in Kentucky to provide the public with an opportunity to learn more about flood insurance.One meeting takes place at 1 p.m., Fri., July 24, at Big Sandy Area Development District, 110 Resource Court, Prestonsburg. The other is at 2 p.m., July 28, at Kentucky River Area Development District, 917 Perry Park Road, Hazard."
1842,2009-05-06,2009-05-08,"Alabama Severe Storms, Tornadoes, Flooding, and Straight-line Winds (DR-1842)","Survivors of the severe storms of May 6-8 in Autauga, Bullock, Elmore,   and Montgomery counties have until Aug. 17, 2009 to register for disaster assistance from the Federal Emergency Management Agency (FEMA).Friday marks the halfway point in the 60-day registration period. Registrations cannot be accepted after the deadline."
1843,2009-04-28,2009-05-31,Alaska Flooding and Ice Jams (DR-1843),"Although the August 10th registration deadline for individuals in the Alaska Gateway Regional Educational Attendance Area (REAA), Yukon Flats REAA, Yukon-Koyukuk REAA, Lower Yukon REAA, Kuspuk REAA, and Yupiit REAA has passed, federal and state governments continue funding programs that help residents recover from the spring 2009 flooding and ice jams."
1844,2009-03-11,2009-07-06,South Dakota Severe Storms and Flooding (DR-1844),"The head of the U.S. Department of Homeland Security's Federal Emergency Management Agency (FEMA) today announced that federal disaster aid has been made available for South Dakota and ordered federal aid to supplement state and local recovery efforts in the area struck by severe storms and flooding beginning on March 11, 2009, and continuing."
1845,2009-04-27,2009-05-23,"Arkansas Severe Storms, Tornadoes, and Flooding (DR-1845)","The Federal Emergency Management Agency (FEMA) announced today the implementation of a new website that provides the general public, the media, county, state and federal officials with information about the three federally declared disasters that occurred in Arkansas earlier this year."
1847,2009-05-08,2009-05-16,"Missouri Severe Storms, Tornadoes, and Flooding (DR-1847)",""
1848,2009-03-26,2009-03-29,Kansas Severe Winter Storm and Record and Near Record Snow (DR-1848),"Morris County has been added to the list of eligible counties to receive Public Assistance from the Federal Emergency Management Agency (FEMA) as a result of severe winter storms and record or near record snow during the period of March 26-29, 2009.Federal Coordinating Officer Mike Karl said the assistance was approved based on a review of damage data gathered by federal, state and local disaster officials."
1849,2009-04-25,2009-05-16,"Kansas Severe Storms, Flooding, Straight-line Winds, and Tornadoes (DR-1849)",The Kansas Division of Emergency Management (KDEM) and the Federal Emergency Management Agency (FEMA) today announced a series of public assistance (PA) applicant briefings to help those affected by recent severe weather events apply for federal disaster recovery assistance.
1850,2009-05-08,2009-05-09,"Illinois Severe Storms, Flooding, and Tornadoes (DR-1850)","Friday, Aug. 21 is the final day for local officials in Hamilton and Union counties to submit requests for federal public assistance (infrastructure) for damages from May's severe storms, flooding and tornadoes."
1851,2009-06-12,2009-06-14,"Tennessee Severe Storms, Tornadoes, Straight-Line Winds, and Flooding (DR-1851)",""
1852,2009-06-18,2009-07-08,"Maine Severe Storms, Flooding, and Landslides (DR-1852)","Since the July 30 federal disaster declaration in Maine for summer flooding, FEMA has approved over $2.5 Million to fund more than 300 Public Assistance projects.  Federal and state staff continue to work with local officials in formulating and funding the remaining projects."
1853,2009-06-05,2009-06-26,"Nebraska Severe Storms, Tornadoes, and Flooding (DR-1853)",""
1854,2009-07-10,2009-07-10,Iowa Severe Storm (DR-1854),"The head of the U.S. Department of Homeland Security's Federal Emergency Management Agency (FEMA) today announced that federal disaster aid has been made available for the State of Iowa and ordered federal aid to supplement state and local recovery efforts in the area struck by a severe storm on July 10, 2009."
1855,2009-08-04,2009-08-04,"Kentucky Severe Storms, Straight-line Winds, and Flooding (DR-1855)","If you were affected by the Aug. 4 flooding in Jefferson County, there are four days left to register for disaster assistance with the Federal Emergency Management Agency.The deadline to apply is Oct. 13. Call 800-621-FEMA (3362) to register. Multilingual operators are available. FEMA's TTY line for those with hearing or speech impairments is 800-462-7585.You can also register online at www.DisasterAssistance.gov."
1856,2009-07-15,2009-07-17,Tennessee Severe Storms and Flooding (DR-1856),""
1857,2009-08-08,2009-08-10,New York Severe Storms and Flooding (DR-1857),"More than $45 million in federal disaster assistance is funding the recovery efforts in six western and central New York counties hit hard by the severe storms and flooding of Aug. 8 - 10.Nearly $4.4 million has been granted to individuals and households; disaster loans total more than $3.5 million, announced the Federal Emergency Management Agency (FEMA), the New York State Emergency Management Office (SEMO), and the U.S. Small Business Administration (SBA)."
1858,2009-09-18,2009-10-08,Georgia Severe Storms and Flooding (DR-1858),"For those who still might be wondering whether a flood insurance policy is worth the money, consider this: If you live in a high-risk flood area you could be eligible for additional money to help recover.The extra recovery money is known as Increased Cost of Compliance, or ICC. This provision is automatically available as part of most National Flood Insurance Program (NFIP) policies."
1859,2009-09-29,2009-10-06,"American Samoa Earthquake, Tsunami, and Flooding (DR-1859)","  In the six months since an earthquake and tsunami struck American Samoa and caused extensive damage and loss of life, federal assistance has topped $33 million. Another $107 million is in the pipeline for later distribution.The Department of Homeland Security's Federal Emergency Management Agency (FEMA), in partnership with the American Samoa Government (ASG) and the U.S. Small Business Administration (SBA), launched recovery efforts within a day of the disastrous tsunami, which killed 32 people and left two missing"
1860,2009-07-08,2009-07-14,Kansas Severe Storms and Flooding (DR-1860),""
1861,2009-10-29,2009-11-08,"Arkansas Severe Storms, Tornadoes, and Flooding (DR-1861)","The Department of Homeland Security's Federal Emergency Management Agency (FEMA) is sponsoring a campaign to educate consumers about floods and flood insurance.  The nationwide FloodSmart consumer campaign seeks to educate homeowners on protecting their homes and property from flooding, and on the need to understand that homeowners insurance will not cover damage from floods. "
1862,2009-11-11,2009-11-16,Virginia Severe Storms and Flooding Associated with Tropical Depression Ida and a Nor'easter (DR-1862),"National flood insurance experts with the Department of Homeland Security’s Federal Emergency Management Agency (FEMA), in cooperation with the Virginia Department of Emergency Management (VDEM), will be reaching out to residents who sustained damage from the November Nor’easter / the remnants of Tropical Depression Ida. A door-to-door campaign to inform residents about the National Flood Insurance Program (NFIP) will occur Tuesday, February 2, 2010, in one of Norfolk’s hardest hit areas."
1863,2009-10-29,2009-11-03,"Louisiana Severe Storms, Tornadoes, and Flooding (DR-1863)","Floods are the most common natural disaster in the United States. That’s one important reason to purchase flood insurance from the National Flood Insurance Program (NFIP). And Louisianians are getting the message; nearly 12,000 claims were made in 2008 and more than $426 million was paid out. This puts Louisiana second on the list of the top 10 states for NFIP payouts in 2008."
1864,2009-11-16,2009-11-17,Nebraska Severe Winter Storm (DR-1864),""
1865,2009-10-06,2009-10-11,"Alaska Severe Storms, Flooding, Mudslides, and Rockslides (DR-1865)","The head of the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) today announced that federal disaster aid has been made available for the State of Alaska to supplement state and local recovery efforts in the area struck by severe storms, flooding, mudslides, and rockslides during the period of October 6-11, 2009."
1866,2009-11-09,2009-11-10,Alabama Tropical Storm Ida (DR-1866),"The head of the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) today announced that federal disaster aid has been made available for Alabama to supplement state and local recovery efforts in the area struck by Tropical Storm Ida during the period of November 9-10, 2009."
1867,2009-11-11,2009-11-15,New Jersey Severe Storms and Flooding Associated with Tropical Depression Ida and a Nor'easter (DR-1867),"Flooding is a fact of life for many New Jersey residents. Each spring and after an intense storm, floodwaters may threaten homes and businesses. Flooding can cause hundreds of millions of dollars in damage.A flood insurance policy through the National Flood Insurance Program (NFIP) offers New Jersey residents their best protection against loss. In most cases, it takes 30 days for a new NFIP policy to go into effect.  Will you have flood insurance in time?"
1868,2009-11-14,2009-11-16,Kansas Severe Winter Storm (DR-1868),""
1869,2009-11-12,2009-11-14,New York Severe Storms and Flooding Associated with Tropical Depression Ida and a Nor'easter (DR-1869),"The head of the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) today announced that federal disaster aid has been made available for the State of New York to supplement state and local recovery efforts struck by severe storms and flooding associated with Tropical Depression Ida and a nor’easter during the period of November 12-14, 2009."
1870,2009-12-12,2009-12-18,Alabama Severe Storms and Flooding (DR-1870),""
1871,2009-12-18,2009-12-25,North Carolina Severe Winter Storms and Flooding (DR-1871),"The head of the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) today announced that federal disaster aid has been made available for the state of North Carolina. The assistance will supplement state and local recovery efforts in the area struck by severe winter storms and flooding during the period of December 18-25, 2009. "
1872,2009-12-23,2010-01-02,Arkansas Severe Storms and Flooding (DR-1872),Only five days remain until the March 29 deadline for Arkansas state and local agencies and certain private non-profit organizations in Pulaski County  that may be eligible for federal disaster assistance to submit Request for Public Assistance (RPA) forms to the Arkansas Department of Emergency Management (ADEM).
1873,2009-12-19,2009-12-20,New Jersey Snowstorm (DR-1873),"The deadline is March 19 for state and local governments and certain nonprofit organizations in southern New Jersey to request federal disaster assistance for eligible costs and damages resulting from the Dec. 19 – 20 snowstorm.The deadline applies to potential applicants in the seven counties that are eligible for disaster assistance: Atlantic, Burlington, Camden, Cumberland, Gloucester, Ocean, and Salem."
1874,2009-12-18,2009-12-20,Virginia Severe Winter Storm and Snowstorm (DR-1874),"The catastrophic winter storms that inundated Virginia in December and February left the Commonwealth blanketed with record and near record snow amounts.  The result was two presidential disaster declarations which, as of September 30, has resulted in federal grants from the Federal Emergency Management Agency (FEMA) totaling $28,459,094.47"
1875,2009-12-18,2009-12-20,Maryland Severe Winter Storm and Snowstorm (DR-1875),"The U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today the approval of $2,666,198.06 in federal funds to the Montgomery County Department of Public Works (DPW).  This represents costs associated with the December 2009 severe winter storms."
1876,2009-12-24,2009-12-25,Oklahoma Severe Winter Storm (DR-1876),"Nearly $68 million in federal grants has been obligated to help the state of Oklahoma and its communities recover from the December blizzard and January ice storm, officials with the Federal Emergency Management Agency (FEMA) and Oklahoma Department of Emergency Management (OEM) said Tuesday.Included in the total is nearly $36 million to help reimburse eight Oklahoma electric cooperatives and associations for repairs to infrastructure damaged during the ice storm. "
1877,2009-12-23,2009-12-27,Iowa Severe Winter Storms and Snowstorm (DR-1877),"The U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) today announced that federal disaster aid has been made available to the State of Iowa to supplement state and local recovery efforts in the areas struck by a severe winter storm and snowstorm during the period of December 23, 2009, to December 27, 2009."
1878,2009-12-22,2010-01-08,Nebraska Severe Winter Storms and Snowstorm (DR-1878),"The U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) today announced that federal disaster aid has been made available to the State of Nebraska to supplement state and local recovery efforts in the areas struck by a severe winter storm and snowstorm during the period of December 22, 2009, to January 8, 2010."
1879,2010-01-20,2010-01-25,North Dakota Severe Winter Storm (DR-1879),""
1880,2010-01-19,2010-01-26,Iowa Severe Winter Storms (DR-1880),""
1881,2009-12-18,2009-12-20,West Virginia Severe Winter Storm and Snowstorm (DR-1881),"The West Virginia Division of Homeland Security and Emergency Management (WVDHSEM) and the Federal Emergency Management Agency (FEMA) today announced three additional localities are designated eligible for disaster aid for the December 18–20, 2010, severe winter storm and snowstorm.  The added counties are Jefferson, Mercer and Randolph."
1882,2009-12-18,2009-12-20,District of Columbia (DC) Severe Winter Storm and Snowstorm (DR-1882),"The U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today the approval of $2,364,361.42 in federal grant funds to the DC Department of Transportation (DCDOT).   This amount represents costs associated with their December 2009 and February 2010 severe winter storm damages.  To-date more than $5 million  has been obligated to the District for the two snow events."
1883,2010-01-28,2010-01-30,Oklahoma Severe Winter Storm (DR-1883),"Nearly $68 million in federal grants has been obligated to help the state of Oklahoma and its communities recover from the December blizzard and January ice storm, officials with the Federal Emergency Management Agency (FEMA) and Oklahoma Department of Emergency Management (OEM) said Tuesday.Included in the total is nearly $36 million to help reimburse eight Oklahoma electric cooperatives and associations for repairs to infrastructure damaged during the ice storm. "
1884,2010-01-17,2010-02-06,"California Severe Winter Storms, Flooding, and Debris and Mud Flows (DR-1884)",""
1885,2009-12-22,2010-01-08,Kansas Severe Winter Storms and Snowstorm (DR-1885),"The U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) today announced that federal disaster aid has been made available to the State of Kansas to supplement recovery efforts in the areas struck by severe winter storms and snowstorm during the period of December 22, 2009, to January 8, 2010."
