STATE_NAME,CENSUS_REGION,USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                               
Alabama,South,AL,1047,161549,Dallas,2534807336,39134779,978.695,15.11,32.33354,-87.114356
Alabama,South,AL,1049,161550,DeKalb,2012664422,4121499,777.094,1.591,34.460929,-85.803992
Alabama,South,AL,1051,161551,Elmore,1601877327,99852764,618.488,38.553,32.597229,-86.142735
Alabama,South,AL,1053,161552,Escambia,2447747109,20872958,945.08,8.059,31.122287,-87.16841
Alabama,South,AL,1055,161553,Etowah,1386505888,34436545,535.333,13.296,34.047641,-86.034263
Alabama,South,AL,1057,161554,Fayette,1625693532,4330882,627.684,1.672,33.716157,-87.764292
Alabama,South,AL,1059,161555,Franklin,1641580723,32904833,633.818,12.705,34.441989,-87.842814
Alabama,South,AL,1061,161556,Geneva,1487710550,11765163,574.408,4.543,31.092393,-85.821011
Alabama,South,AL,1063,161557,Greene,1676006854,33231188,647.11,12.831,32.844497,-87.9642
Alabama,South,AL,1065,161558,Hale,1667803963,32525876,643.943,12.558,32.752796,-87.623061
Alabama,South,AL,1067,161559,Henry,1454926264,16986823,561.75,6.559,31.516978,-85.239971
Alabama,South,AL,1069,161560,Houston,1501741569,4736091,579.826,1.829,31.158193,-85.296398
Alabama,South,AL,1071,161561,Jackson,2791664974,126657151,1077.868,48.903,34.764114,-85.980056
Alabama,South,AL,1073,161562,Jefferson,2878195232,32475072,1111.277,12.539,33.553444,-86.896536
Alabama,South,AL,1075,161563,Lamar,1566544626,1600679,604.846,0.618,33.787085,-88.087431
Alabama,South,AL,1077,161564,Lauderdale,1729334658,134420368,667.7,51.9,34.904122,-87.650997
Alabama,South,AL,1079,161565,Lawrence,1788847700,68687348,690.678,26.52,34.529776,-87.321865
Alabama,South,AL,1081,161566,Lee,1573552207,21488919,607.552,8.297,32.604064,-85.353048
Alabama,South,AL,1083,161567,Limestone,1450233462,122374530,559.938,47.249,34.810239,-86.981399
Alabama,South,AL,1085,161568,Lowndes,1854201994,23721056,715.911,9.159,32.147888,-86.650586
Alabama,South,AL,1087,161569,Macon,1577005108,11194124,608.885,4.322,32.387027,-85.692887
Alabama,South,AL,1089,161570,Madison,2076115375,28770709,801.593,11.108,34.764238,-86.55108
Alabama,South,AL,1091,161572,Marengo,2530112418,14994543,976.882,5.789,32.247591,-87.791091
Alabama,South,AL,1093,161573,Marion,1922526820,3313144,742.292,1.279,34.138219,-87.881551
Alabama,South,AL,1095,161574,Marshall,1465522829,148503239,565.842,57.337,34.309564,-86.321668
Alabama,South,AL,1097,161575,Mobile,3184117214,1073855913,1229.395,414.618,30.684572,-88.196568
Alabama,South,AL,1099,161576,Monroe,2656521228,22609674,1025.689,8.73,31.580332,-87.383266
Alabama,South,AL,1101,161577,Montgomery,2031293264,40468751,784.287,15.625,32.20365,-86.203831
Alabama,South,AL,1103,161578,Morgan,1500535114,51006068,579.36,19.694,34.454484,-86.846402
Alabama,South,AL,1105,161579,Perry,1863920367,10918481,719.664,4.216,32.639005,-87.293827
Alabama,South,AL,1107,161580,Pickens,2282893925,22521211,881.43,8.695,33.296793,-88.096863
Alabama,South,AL,1109,161581,Pike,1740741440,2336918,672.104,0.902,31.798651,-85.941604
Alabama,South,AL,1111,161582,Randolph,1503616627,9285272,580.55,3.585,33.296475,-85.464068
Alabama,South,AL,1113,161583,Russell,1660584296,15635292,641.155,6.037,32.289811,-85.18698
Alabama,South,AL,1115,164997,St. Clair,1636625186,56293637,631.905,21.735,33.712963,-86.315663
Alabama,South,AL,1117,161584,Shelby,2033020099,63637316,784.953,24.571,33.263043,-86.678089
Alabama,South,AL,1119,161585,Sumter,2341060545,24433134,903.889,9.434,32.597481,-88.200057
Alabama,South,AL,1121,161586,Talladega,1908244351,60939128,736.777,23.529,33.369277,-86.175805
Alabama,South,AL,1123,161587,Tallapoosa,1855779658,128809177,716.521,49.734,32.863369,-85.799553
Alabama,South,AL,1125,161588,Tuscaloosa,3423158257,76566294,1321.689,29.562,33.290248,-87.522759
Alabama,South,AL,1127,161589,Walker,2049182250,36258741,791.194,14,33.791558,-87.301094
Alabama,South,AL,1129,161590,Washington,2797722215,21650837,1080.207,8.359,31.405217,-88.197564
Alabama,South,AL,1131,161591,Wilcox,2301199919,48985146,888.498,18.913,31.990085,-87.304907
Alabama,South,AL,1133,161592,Winston,1587615096,48922725,612.982,18.889,34.154607,-87.36529
Alaska,West,AK,2013,1419964,Aleutians East Borough,18082854844,20793145269,6981.83,8028.279,55.245044,-161.997477
Alaska,West,AK,2016,1419965,Aleutians West Census Area,11370496382,25190642141,4390.173,9726.162,51.959447,178.338813
Alaska,West,AK,2020,1416061,Anchorage Municipality,4415393286,663858926,1704.793,256.317,61.17425,-149.284329
Alaska,West,AK,2050,1419966,Bethel Census Area,1.05E+11,12779539126,40570.027,4934.208,60.929141,-160.152625
Alaska,West,AK,2060,1419967,Bristol Bay Borough,1304962204,993834924,503.849,383.722,58.730158,-156.996632
Alaska,West,AK,2068,1419988,Denali Borough,33026406702,66068782,12751.567,25.509,63.681106,-150.026544
Alaska,West,AK,2070,1419968,Dillingham Census Area,48093060696,6077139202,18568.835,2346.397,59.824816,-158.602233
Alaska,West,AK,2090,1419969,Fairbanks North Star Borough,19006935117,272298859,7338.619,105.135,64.688206,-146.589255
Alaska,West,AK,2100,1419970,Haines Borough,6009021544,1049986695,2320.096,405.402,59.098771,-135.576936
Alaska,West,AK,2105,2371430,Hoonah-Angoon Census Area,19490791455,8776738465,7525.437,3388.718,58.076434,-135.1851
Alaska,West,AK,2110,1419971,Juneau City and Borough,6998180840,1429473426,2702.013,551.923,58.37291,-134.178445
Alaska,West,AK,2122,1419972,Kenai Peninsula Borough,41634474855,22473699700,16075.161,8677.144,60.366668,-152.322283
Alaska,West,AK,2130,1419973,Ketchikan Gateway Borough,12583288018,4649397262,4858.435,1795.142,55.449938,-131.106685
Alaska,West,AK,2150,1419974,Kodiak Island Borough,16963710731,14172770705,6549.726,5472.138,57.502015,-153.563512
Alaska,West,AK,2164,1419975,Lake and Peninsula Borough,60641390970,24626906754,23413.773,9508.502,58.205065,-156.705188
Alaska,West,AK,2170,1419976,Matanuska-Susitna Borough,63735009183,1682052438,24608.226,649.444,62.18225,-149.407787
Alaska,West,AK,2180,1419977,Nome Census Area,59470568256,13767980127,22961.716,5315.847,64.783686,-164.188912
Alaska,West,AK,2185,1419978,North Slope Borough,2.30E+11,15801027072,88695.59,6100.811,69.449343,-153.47283
Alaska,West,AK,2188,1419979,Northwest Arctic Borough,92638195354,12901066002,35767.809,4981.13,67.005066,-160.021086
Alaska,West,AK,2195,2516404,Petersburg Census Area,8500295864,6221354645,3281.983,2402.079,56.639612,-133.527996
Alaska,West,AK,2198,1419980,Prince of Wales-Hyder Census Area,10160384526,9739347893,3922.947,3760.383,55.415683,-132.875734
Alaska,West,AK,2220,1419981,Sitka City and Borough,7434284129,5027235256,2870.393,1941.026,57.193204,-135.367396
Alaska,West,AK,2230,2339479,Skagway Municipality,1171510538,30331285,452.323,11.711,59.575097,-135.335418
Alaska,West,AK,2240,1419983,Southeast Fairbanks Census Area,64150204972,752764069,24768.534,290.644,63.864997,-143.218628
Alaska,West,AK,2261,1419984,Valdez-Cordova Census Area,88681049780,15799729384,34239.946,6100.31,61.34984,-145.023141
Alaska,West,AK,2270,1419985,Wade Hampton Census Area,44240303572,6712008910,17081.277,2591.521,62.28306,-163.190903
Alaska,West,AK,2275,2516402,Wrangell City and Borough,6582396501,2384303893,2541.478,920.585,56.180779,-132.026788
Alaska,West,AK,2282,1419986,Yakutat City and Borough,19811662400,4696570965,7649.326,1813.356,60.007062,-140.148108
Alaska,West,AK,2290,1419987,Yukon-Koyukuk Census Area,3.77E+11,5956675130,145504.892,2299.885,65.375716,-151.577878
Arizona,West,AZ,4001,25441,Apache,29001446852,54171648,11197.522,20.916,35.385084,-109.490172
Arizona,West,AZ,4003,25442,Cochise,15968981851,137024899,6165.659,52.906,31.840129,-109.775163
Arizona,West,AZ,4005,25443,Coconino,48222462009,109964003,18618.797,42.457,35.829692,-111.773728
Arizona,West,AZ,4007,40471,Gila,12323010025,97111871,4757.941,37.495,33.789618,-110.81187
Arizona,West,AZ,4009,25444,Graham,11972307736,47704127,4622.534,18.419,32.931828,-109.87831
Arizona,West,AZ,4011,42807,Greenlee,4773671754,13745297,1843.125,5.307,33.238872,-109.242323
Arizona,West,AZ,4012,43540,La Paz,11654002089,36568343,4499.636,14.119,33.72761,-114.038806
Arizona,West,AZ,4013,37026,Maricopa,23826343357,64759063,9199.403,25.004,33.346541,-112.495534
Arizona,West,AZ,4015,25445,Mohave,34475300156,387348987,13310.988,149.556,35.717705,-113.749689
Arizona,West,AZ,4017,42808,Navajo,25771504246,24078098,9950.434,9.297,35.390785,-110.321025
Arizona,West,AZ,4019,25446,Pima,23794315879,5272990,9187.037,2.036,32.128523,-111.783027
Arizona,West,AZ,4021,25447,Pinal,13897002061,22331517,5365.663,8.622,32.919038,-111.367005
Arizona,West,AZ,4023,40472,Santa Cruz,3203592833,3088043,1236.914,1.192,31.525733,-110.845228
Arizona,West,AZ,4025,42809,Yavapai,21039908975,11501645,8123.555,4.441,34.631212,-112.577385
Arizona,West,AZ,4027,23901,Yuma,14281187259,13175612,5513.997,5.087,32.773942,-113.910905
Arkansas,South,AR,5001,63755,Arkansas,2560983561,116414546,988.801,44.948,34.28957,-91.376547
Arkansas,South,AR,5003,63756,Ashley,2396641855,39310622,925.349,15.178,33.190835,-91.772267
Arkansas,South,AR,5005,69895,Baxter,1435587413,84022300,554.283,32.441,36.28071,-92.330438
Arkansas,South,AR,5007,69896,Benton,2194748637,94558303,847.397,36.509,36.337825,-94.256187
Arkansas,South,AR,5009,69897,Boone,1528950321,30222255,590.331,11.669,36.304308,-93.079204
Arkansas,South,AR,5011,63757,Bradley,1681514451,9532926,649.236,3.681,33.466549,-92.169156
Arkansas,South,AR,5013,63758,Calhoun,1627959476,9926129,628.559,3.832,33.56046,-92.513879
Arkansas,South,AR,5015,66975,Carroll,1631636931,22387057,629.979,8.644,36.337774,-93.541663
Arkansas,South,AR,5017,69160,Chicot,1668739972,120391647,644.304,46.483,33.267139,-91.297158
Arkansas,South,AR,5019,66845,Clark,2243121924,43395969,866.074,16.755,34.053316,-93.176208
Arkansas,South,AR,5021,63759,Clay,1656162437,5149697,639.448,1.988,36.367302,-90.418704
Arkansas,South,AR,5023,66983,Cleburne,1434052319,99015212,553.691,38.23,35.566315,-92.05995
Arkansas,South,AR,5025,63760,Cleveland,1548252046,2500385,597.783,0.965,33.893201,-92.188714
Arkansas,South,AR,5027,63761,Columbia,1984077019,1803419,766.056,0.696,33.223038,-93.232843
Arkansas,South,AR,5029,66846,Conway,1430338613,37323753,552.257,14.411,35.265702,-92.689248
Arkansas,South,AR,5031,66847,Craighead,1831689906,14144876,707.219,5.461,35.827729,-90.631421
Arkansas,South,AR,5033,69161,Crawford,1536121086,28859535,593.1,11.143,35.583041,-94.236224
Arkansas,South,AR,5035,69162,Crittenden,1579530157,68675461,609.86,26.516,35.211878,-90.315331
Arkansas,South,AR,5037,66848,Cross,1596418461,15348593,616.381,5.926,35.285692,-90.763984
Arkansas,South,AR,5039,66849,Dallas,1728522953,1864048,667.386,0.72,33.967823,-92.653999
Arkansas,South,AR,5041,66850,Desha,1989503679,133059814,768.152,51.375,33.828748,-91.244427
Arkansas,South,AR,5043,66851,Drew,2145506687,18920694,828.385,7.305,33.587242,-91.722778
Arkansas,South,AR,5045,66852,Faulkner,1678022127,41920337,647.888,16.186,35.146343,-92.324646
Arkansas,South,AR,5047,66853,Franklin,1576935154,27931280,608.858,10.784,35.508558,-93.887665
Arkansas,South,AR,5049,66854,Fulton,1601113655,5527453,618.193,2.134,36.383619,-91.819664
Arkansas,South,AR,5051,66855,Garland,1755499327,147165438,677.802,56.821,34.578861,-93.146915
Arkansas,South,AR,5053,66856,Grant,1636383583,2897701,631.811,1.119,34.285568,-92.422979
Arkansas,South,AR,5055,66857,Greene,1496270637,4789563,577.713,1.849,36.120625,-90.56637
Arkansas,South,AR,5057,66858,Hempstead,1884268431,35371741,727.52,13.657,33.728611,-93.665809
Arkansas,South,AR,5059,66859,Hot Spring,1593384273,18035672,615.209,6.964,34.315177,-92.944147
Arkansas,South,AR,5061,66872,Howard,1524346568,17509480,588.554,6.76,34.083064,-93.990931
Arkansas,South,AR,5063,69163,Independence,1978630939,19594216,763.954,7.565,35.737499,-91.559942
Arkansas,South,AR,5065,66860,Izard,1503685426,8912363,580.576,3.441,36.094879,-91.913625
Arkansas,South,AR,5067,66861,Jackson,1641890239,19587838,633.937,7.563,35.596605,-91.223178
Arkansas,South,AR,5069,66862,Jefferson,2255220501,111446645,870.746,43.03,34.277695,-91.930701
Arkansas,South,AR,5071,66863,Johnson,1708890241,59408531,659.806,22.938,35.573359,-93.466322
Arkansas,South,AR,5073,66864,Lafayette,1368208572,43539042,528.268,16.811,33.24066,-93.611643
Arkansas,South,AR,5075,66865,Lawrence,1521913336,12244879,587.614,4.728,36.041098,-91.101153
Arkansas,South,AR,5077,66866,Lee,1560781798,43720896,602.621,16.881,34.779858,-90.779345
Arkansas,South,AR,5079,66873,Lincoln,1454438325,27514936,561.562,10.624,33.957675,-91.727626
Arkansas,South,AR,5081,66874,Little River,1378539228,84199070,532.257,32.509,33.699497,-94.229774
Arkansas,South,AR,5083,82850,Logan,1834024909,60692562,708.121,23.434,35.218654,-93.72091
Arkansas,South,AR,5085,69164,Lonoke,1996702879,82664680,770.931,31.917,34.755114,-91.894132
Arkansas,South,AR,5087,69165,Madison,2160711712,7314801,834.255,2.824,36.012545,-93.724053
Arkansas,South,AR,5089,69898,Marion,1546245413,112149478,597.009,43.301,36.266672,-92.678567
Arkansas,South,AR,5091,69166,Miller,1620264256,31239378,625.588,12.062,33.305505,-93.901502
Arkansas,South,AR,5093,69899,Mississippi,2332480023,49826383,900.576,19.238,35.766943,-90.052209
Arkansas,South,AR,5095,69167,Monroe,1572464721,36715115,607.132,14.176,34.679512,-91.20331
Arkansas,South,AR,5097,69168,Montgomery,2019883335,52856397,779.881,20.408,34.545581,-93.66333
Arkansas,South,AR,5099,69169,Nevada,1600189832,7257493,617.837,2.802,33.666699,-93.305072
Arkansas,South,AR,5101,69900,Newton,2126135123,5931453,820.905,2.29,35.910742,-93.215899
Arkansas,South,AR,5103,69170,Ouachita,1897900010,18050432,732.783,6.969,33.59116,-92.878415
Arkansas,South,AR,5105,69171,Perry,1428558008,23206783,551.569,8.96,34.946363,-92.926877
Arkansas,South,AR,5107,69172,Phillips,1801752149,82056026,695.66,31.682,34.423687,-90.855593
Arkansas,South,AR,5109,69173,Pike,1555595989,34992288,600.619,13.511,34.158191,-93.658659
Arkansas,South,AR,5111,69174,Poinsett,1964196919,13522937,758.381,5.221,35.56887,-90.681104
Arkansas,South,AR,5113,69175,Polk,2221380349,12384831,857.68,4.782,34.490915,-94.230884
Arkansas,South,AR,5115,69901,Pope,2104499434,47197873,812.552,18.223,35.456557,-93.026818
Arkansas,South,AR,5117,69176,Prairie,1678092392,71734973,647.915,27.697,34.831116,-91.55362
Arkansas,South,AR,5119,69177,Pulaski,1967784114,124034903,759.766,47.89,34.773988,-92.316515
Arkansas,South,AR,5121,69178,Randolph,1689165987,9968439,652.191,3.849,36.341298,-91.028441
Arkansas,South,AR,5123,83331,St. Francis,1644111286,20050005,634.795,7.741,35.014026,-90.742138
Arkansas,South,AR,5125,67102,Saline,1874122944,17837083,723.603,6.887,34.648525,-92.674463
Arkansas,South,AR,5127,69179,Scott,2311096574,14900915,892.319,5.753,34.858869,-94.063641
Arkansas,South,AR,5129,69180,Searcy,1725177056,6256643,666.095,2.416,35.896387,-92.695888
Arkansas,South,AR,5131,69181,Sebastian,1377593383,36908703,531.892,14.251,35.196981,-94.274989
Arkansas,South,AR,5133,69182,Sevier,1463672401,41829020,565.127,16.15,33.994608,-94.24329
Arkansas,South,AR,5135,69183,Sharp,1565489406,5172583,604.439,1.997,36.173399,-91.471069
Arkansas,South,AR,5137,69902,Stone,1570579416,7842206,606.404,3.028,35.857031,-92.140573
Arkansas,South,AR,5139,69903,Union,2691561503,41401574,1039.218,15.985,33.168219,-92.598145
Arkansas,South,AR,5141,69904,Van Buren,1834082331,41805702,708.143,16.141,35.582959,-92.515977
Arkansas,South,AR,5143,69905,Washington,2439770216,26958670,942.001,10.409,35.971209,-94.218417
Arkansas,South,AR,5145,69906,White,2680817964,18326633,1035.07,7.076,35.254722,-91.753158
Arkansas,South,AR,5147,69907,Woodruff,1519723135,18704002,586.768,7.222,35.192777,-91.244535
Arkansas,South,AR,5149,69908,Yell,2408647168,48880275,929.984,18.873,34.997713,-93.408303
California,West,CA,6001,1675839,Alameda,1914045014,213179510,739.017,82.309,37.648327,-121.912928
California,West,CA,6003,1675840,Alpine,1912243146,12557256,738.321,4.848,38.621783,-119.798352
California,West,CA,6005,1675841,Amador,1539947370,29470575,594.577,11.379,38.44355,-120.653856
California,West,CA,6007,1675842,Butte,4238422630,105325735,1636.464,40.666,39.665959,-121.601919
California,West,CA,6009,1675885,Calaveras,2641819979,43808748,1020.012,16.915,38.1839,-120.561442
California,West,CA,6011,1675902,Colusa,2980373007,14581043,1150.729,5.63,39.177739,-122.237563
California,West,CA,6013,1675903,Contra Costa,1871893961,209855220,722.742,81.026,37.919479,-121.951543
California,West,CA,6015,1682074,Del Norte,2606517997,578525673,1006.382,223.37,41.749903,-123.980998
California,West,CA,6017,277273,El Dorado,4423442610,203356282,1707.901,78.516,38.785532,-120.534398
California,West,CA,6019,277274,Fresno,15433281557,135402342,5958.824,52.279,36.761006,-119.655019
California,West,CA,6021,277275,Glenn,3403106641,33749284,1313.947,13.031,39.602546,-122.4017
California,West,CA,6023,1681908,Humboldt,9241033392,1254256580,3567.983,484.271,40.706673,-123.925818
California,West,CA,6025,277277,Imperial,10817387352,790204642,4176.617,305.1,33.040814,-115.3554
California,West,CA,6027,1804637,Inyo,26368506526,119060126,10180.938,45.969,36.561977,-117.403927
California,West,CA,6029,2054176,Kern,21061727156,79488696,8131.979,30.691,35.346629,-118.729506
California,West,CA,6031,277280,Kings,3598582248,5468555,1389.42,2.111,36.072478,-119.81553
California,West,CA,6033,277281,Lake,3254241507,188959508,1256.47,72.958,39.094802,-122.746757
California,West,CA,6035,1693324,Lassen,11761622226,463440332,4541.188,178.935,40.721086,-120.629952
California,West,CA,6037,277283,Los Angeles,10510356737,1794815646,4058.072,692.982,34.196398,-118.261862
California,West,CA,6039,277284,Madera,5535058233,41957135,2137.098,16.2,37.209821,-119.749802
California,West,CA,6041,277285,Marin,1348041346,796972744,520.482,307.713,38.051817,-122.745974
California,West,CA,6043,277286,Mariposa,3752425637,36268140,1448.82,14.003,37.570033,-119.91286
California,West,CA,6045,277287,Mendocino,9081415546,962953371,3506.354,371.798,39.432388,-123.442881
California,West,CA,6047,277288,Merced,5011530566,112781256,1934.963,43.545,37.194806,-120.722802
California,West,CA,6049,277289,Modoc,10140841147,745929078,3915.401,288.005,41.592918,-120.71837
California,West,CA,6051,277290,Mono,7896722216,214695416,3048.942,82.894,37.915836,-118.875167
California,West,CA,6053,277291,Monterey,8496777451,1270701096,3280.624,490.62,36.240107,-121.315573
California,West,CA,6055,277292,Napa,1938253730,104163348,748.364,40.218,38.5071,-122.325905
California,West,CA,6057,1682927,Nevada,2480636840,41514869,957.779,16.029,39.297508,-120.771343
California,West,CA,6059,277294,Orange,2047743987,407762759,790.638,157.438,33.675687,-117.777207
California,West,CA,6061,277295,Placer,3643636599,247086378,1406.816,95.401,39.062032,-120.722718
California,West,CA,6063,277296,Plumas,6612362439,156394202,2553.048,60.384,39.992295,-120.824371
California,West,CA,6065,277297,Riverside,18664304366,250955854,7206.329,96.895,33.729828,-116.002239
California,West,CA,6067,277298,Sacramento,2499176682,76080696,964.938,29.375,38.450011,-121.340441
California,West,CA,6069,277299,San Benito,3596741909,4555000,1388.71,1.759,36.610702,-121.085296
California,West,CA,6071,277300,San Bernardino,51947708827,123929659,20057.123,47.85,34.85722,-116.181197
California,West,CA,6073,277301,San Diego,10895213672,826296339,4206.666,319.035,33.023604,-116.776117
California,West,CA,6075,277302,San Francisco,121450198,479141104,46.892,184.997,37.727239,-123.032229
California,West,CA,6077,277303,San Joaquin,3603645870,91127736,1391.376,35.185,37.934982,-121.272244
California,West,CA,6079,277304,San Luis Obispo,8543653416,820437991,3298.723,316.773,35.385226,-120.447542
California,West,CA,6081,277305,San Mateo,1161514971,757561040,448.463,292.496,37.414663,-122.371545
California,West,CA,6083,277306,Santa Barbara,7083926264,2729818040,2735.119,1053.989,34.537057,-120.039973
California,West,CA,6085,277307,Santa Clara,3341727320,35844480,1290.248,13.84,37.220777,-121.690622
California,West,CA,6087,277308,Santa Cruz,1152864628,419570859,445.124,161.997,37.012488,-122.007205
California,West,CA,6089,1682610,Shasta,9778188422,186530228,3775.38,72.02,40.760514,-122.043556
California,West,CA,6091,277310,Sierra,2468686351,23299112,953.165,8.996,39.576925,-120.521993
California,West,CA,6093,277311,Siskiyou,16259635719,179864658,6277.881,69.446,41.587986,-122.533287
California,West,CA,6095,277312,Solano,2128362628,218664495,821.765,84.427,38.267226,-121.939594
California,West,CA,6097,1657246,Sonoma,4081401368,497545779,1575.838,192.104,38.524668,-122.937628
California,West,CA,6099,277314,Stanislaus,3870792977,51176485,1494.522,19.759,37.562384,-121.002656
California,West,CA,6101,277315,Sutter,1560237061,15745769,602.411,6.079,39.03619,-121.70394
California,West,CA,6103,1692767,Tehama,7639716084,32276053,2949.711,12.462,40.126156,-122.232276
California,West,CA,6105,277317,Trinity,8234308383,73407838,3179.284,28.343,40.647724,-123.114404
California,West,CA,6107,277318,Tulare,12494776154,37391591,4824.26,14.437,36.228824,-118.781061
California,West,CA,6109,277319,Tuolumne,5752116634,138684399,2220.905,53.546,38.021434,-119.964733
California,West,CA,6111,277320,Ventura,4773381220,945947857,1843.013,365.233,34.358741,-119.133143
California,West,CA,6113,277321,Yolo,2628192726,22761621,1014.751,8.788,38.679595,-121.902441
California,West,CA,6115,277322,Yuba,1636965279,31004637,632.036,11.971,39.266181,-121.340811
Colorado,West,CO,8001,198116,Adams,3023994956,41935475,1167.571,16.191,39.874325,-104.331872
Colorado,West,CO,8003,198117,Alamosa,1871620087,1847609,722.637,0.713,37.568442,-105.788041
Colorado,West,CO,8005,198118,Arapahoe,2066561712,19528620,797.904,7.54,39.644632,-104.331733
Colorado,West,CO,8007,198119,Archuleta,3496919116,13827548,1350.168,5.339,37.202395,-107.050863
Colorado,West,CO,8009,198120,Baca,6617316162,6142193,2554.96,2.372,37.306693,-102.537758
Colorado,West,CO,8011,198121,Bent,3918310167,73093675,1512.868,28.222,37.931891,-103.077584
Colorado,West,CO,8013,198122,Boulder,1881225057,36604910,726.345,14.133,40.09497,-105.397691
Colorado,West,CO,8014,1945881,Broomfield,85424444,1464123,32.983,0.565,39.953382,-105.052125
Colorado,West,CO,8015,198123,Chaffee,2624702236,4013482,1013.403,1.55,38.738236,-106.316949
Colorado,West,CO,8017,198124,Cheyenne,4605714106,8166137,1778.276,3.153,38.835386,-102.604585
Colorado,West,CO,8019,198125,Clear Creek,1023554450,3280077,395.197,1.266,39.689403,-105.670783
Colorado,West,CO,8021,198126,Conejos,3334117168,9235291,1287.31,3.566,37.213406,-106.176447
Colorado,West,CO,8023,198127,Costilla,3177804546,8828904,1226.957,3.409,37.277547,-105.42894
Colorado,West,CO,8025,198128,Crowley,2039409768,33430385,787.421,12.908,38.30618,-103.772736
Colorado,West,CO,8027,198129,Custer,1913033447,3364740,738.626,1.299,38.101994,-105.373515
Colorado,West,CO,8029,198130,Delta,2957922897,16953425,1142.06,6.546,38.861756,-107.864757
Colorado,West,CO,8031,198131,Denver,396323002,4208558,153.021,1.625,39.761842,-104.881222
Colorado,West,CO,8033,198132,Dolores,2763640274,2716141,1067.048,1.049,37.747602,-108.530383
Colorado,West,CO,8035,198133,Douglas,2176207187,6761855,840.238,2.611,39.325414,-104.925987
Colorado,West,CO,8037,198134,Eagle,4362873878,18844075,1684.515,7.276,39.626992,-106.695169
Colorado,West,CO,8039,198136,Elbert,4793697029,442148,1850.857,0.171,39.310582,-104.117729
Colorado,West,CO,8041,198135,El Paso,5508486360,7111547,2126.839,2.746,38.827383,-104.527472
Colorado,West,CO,8043,198137,Fremont,3970640039,2235391,1533.073,0.863,38.45517,-105.424958
Colorado,West,CO,8045,198138,Garfield,7634453533,21430768,2947.679,8.274,39.599352,-107.90978
Colorado,West,CO,8047,198139,Gilpin,388229134,941898,149.896,0.364,39.861156,-105.528878
Colorado,West,CO,8049,198140,Grand,4781889775,60250178,1846.298,23.263,40.123205,-106.095935
Colorado,West,CO,8051,198141,Gunnison,8389606683,53067063,3239.245,20.489,38.67264,-107.066506
Colorado,West,CO,8053,198142,Hinsdale,2893576418,15324680,1117.216,5.917,37.821165,-107.338261
Colorado,West,CO,8055,198143,Huerfano,4120807961,5792107,1591.053,2.236,37.687815,-104.959928
Colorado,West,CO,8057,198144,Jackson,4179536135,18750017,1613.728,7.239,40.663432,-106.329248
Colorado,West,CO,8059,198145,Jefferson,1979224623,25476339,764.183,9.836,39.579511,-105.245462
Colorado,West,CO,8061,198146,Kiowa,4578596953,47032931,1767.806,18.16,38.387663,-102.756849
Colorado,West,CO,8063,198147,Kit Carson,5596501540,2251930,2160.821,0.869,39.30534,-102.603023
Colorado,West,CO,8065,198149,Lake,976207737,18110615,376.916,6.993,39.205341,-106.350079
Colorado,West,CO,8067,198148,La Plata,4382664379,19545452,1692.156,7.547,37.287367,-107.839718
Colorado,West,CO,8069,198150,Larimer,6723925862,98109570,2596.122,37.88,40.658093,-105.486764
Colorado,West,CO,8071,198151,Las Animas,12361210248,6929976,4772.69,2.676,37.318831,-104.04411
Colorado,West,CO,8073,198152,Lincoln,6676208285,22780438,2577.699,8.796,38.99374,-103.507555
Colorado,West,CO,8075,198153,Logan,4761982864,16363552,1838.612,6.318,40.728091,-103.090464
Colorado,West,CO,8077,198154,Mesa,8622143941,31432856,3329.029,12.136,39.019492,-108.461837
Colorado,West,CO,8079,198155,Mineral,2268230039,5222170,875.769,2.016,37.651483,-106.932303
Colorado,West,CO,8081,198156,Moffat,12284908252,19806933,4743.23,7.647,40.616358,-108.211099
Colorado,West,CO,8083,198157,Montezuma,5256393965,27516850,2029.505,10.624,37.338025,-108.595786
Colorado,West,CO,8085,198158,Montrose,5803364387,4923261,2240.692,1.901,38.407507,-108.266282
Colorado,West,CO,8087,198159,Morgan,3316439978,34663099,1280.485,13.383,40.263167,-103.812285
Colorado,West,CO,8089,198160,Otero,3268485077,20052353,1261.969,7.742,37.88417,-103.72126
Colorado,West,CO,8091,198161,Ouray,1402665991,1599543,541.572,0.618,38.1506,-107.767133
Colorado,West,CO,8093,198162,Park,5682126649,43530470,2193.881,16.807,39.118914,-105.717648
Colorado,West,CO,8095,198163,Phillips,1781724997,301808,687.928,0.117,40.594712,-102.345105
Colorado,West,CO,8097,198164,Pitkin,2514046767,6472516,970.679,2.499,39.217332,-106.915783
Colorado,West,CO,8099,198165,Prowers,4243419883,15352635,1638.394,5.928,37.958181,-102.392161
Colorado,West,CO,8101,198166,Pueblo,6179976137,30284165,2386.102,11.693,38.170658,-104.489892
Colorado,West,CO,8103,198167,Rio Blanco,8342136173,4868111,3220.917,1.88,39.972622,-108.200716
Colorado,West,CO,8105,198168,Rio Grande,2361939390,984917,911.95,0.38,37.485853,-106.453128
Colorado,West,CO,8107,198169,Routt,6117617656,15831752,2362.025,6.113,40.483664,-106.987702
